N,P,K,temperature,humidity,ph,rainfall,label,NPK_ratio,NP_ratio,NK_ratio,PK_ratio,nutrient_sum,nutrient_balance,nutrient_dominance,temp_humidity_index,heat_stress_index,water_stress_index,moisture_availability,evapotranspiration,ph_deviation_neutral,acidic_soil,alkaline_soil,climate_zone,rainfall_category,N_category,P_category,K_category,tropical_suitability,temperate_suitability,arid_suitability
21,146,204,33.50340965,86.69227364,6.152036363,65.01095312,grapes,0.05982905982905983,0.14285714285714285,0.1024390243902439,0.7121951219512195,371,93.52183345793287,0.5483870967741935,29.044867572508164,4.458542077491835,1.9404279683515733,56.35947337476251,6.858139841854137,0.8479636370000003,1,0,tropical,low,low,high,high,0,0,1
17,137,196,21.8992382,85.0247793,6.649761973,71.29813872,grapes,0.05089820359281437,0.12318840579710146,0.08629441624365482,0.6954314720812182,350,91.21586119383696,0.5584045584045584,18.619778947931295,3.279459252068706,3.2557360246439986,60.621085091687846,4.5996421659024005,0.3502380269999996,0,0,temperate,low,low,high,high,0,0,1
17,143,200,31.42534017,85.6169618,6.526519467,66.13442813,grapes,0.04941860465116279,0.11805555555555555,0.0845771144278607,0.7114427860696517,360,93.64293886887575,0.554016620498615,26.905421488868953,4.519918681131045,2.1044936275068493,56.62228806871056,6.834441317382031,0.47348053300000004,0,0,tropical,low,low,high,high,0,0,1
30,138,203,11.47363631,84.02237168,6.618182524,65.2982112,grapes,0.08771929824561403,0.2158273381294964,0.14705882352941177,0.6764705882352942,371,87.38611636486274,0.5456989247311828,9.640421345599638,1.8332149644003621,5.691152258599,54.86510571485539,2.8074505116004804,0.38181747600000016,0,0,cool,low,low,high,high,0,0,0
49,144,196,16.02696239,84.52478867,6.483227546,71.63437433,grapes,0.1436950146627566,0.33793103448275863,0.24873096446700507,0.7309644670050761,389,74.54081655934105,0.5025641025641026,13.546756090367882,2.480206299632118,4.4696164243010985,60.548803517509235,3.462313062450277,0.5167724539999998,1,0,temperate,low,medium,high,high,0,0,0
48,131,203,16.39739166,85.75576794,6.67210108,71.60102999,grapes,0.14328358208955225,0.36363636363636365,0.23529411764705882,0.6421568627450981,382,77.56502648316014,0.5300261096605744,14.061709140162513,2.335682519837486,4.3666109509760895,61.40201312087421,3.2620794982470143,0.32789892,0,0,temperate,low,medium,high,high,0,0,0
28,124,196,20.0510744,85.17714706,6.1094846,73.55807954,grapes,0.08722741433021806,0.224,0.14213197969543148,0.6294416243654822,348,84.2852300228219,0.5616045845272206,17.078933128798013,2.9721412712019886,3.6685355643585855,62.65467358429756,4.040536797301477,0.8905154,1,0,temperate,low,low,high,high,0,0,1
30,143,202,20.71975317,87.5289873,6.160016536,67.15094741,grapes,0.08670520231213873,0.20833333333333334,0.1477832512315271,0.7044334975369458,375,87.40137298692738,0.5372340425531915,18.13579012076065,2.583963049239353,3.2409144481135725,58.77654423032858,3.8479919478463738,0.8399834640000003,1,0,temperate,low,low,high,high,0,0,1
26,140,196,44.09184978,85.69103577,6.581476781,65.90227462,grapes,0.0771513353115727,0.18439716312056736,0.1319796954314721,0.7106598984771574,362,86.63332692061026,0.5399449035812672,37.78276276663446,6.3090870133655335,1.4946588757066206,56.47234171786783,9.57339795893912,0.4185232189999999,0,0,tropical,low,low,high,high,0,0,1
42,143,204,35.67609496,86.63586365,5.864086037,70.68098614,grapes,0.1206896551724138,0.2916666666666667,0.2048780487804878,0.697560975609756,389,81.8189057207033,0.5230769230769231,30.908292985190123,4.767801974809876,1.98118617576412,61.2350827787258,6.745522714363584,1.1359139630000001,1,0,tropical,low,medium,high,high,0,0,1
31,137,202,25.4873538,84.12822231,6.183085952,67.2739864,grapes,0.09117647058823529,0.2246376811594203,0.15270935960591134,0.6748768472906403,370,86.3153134347164,0.5444743935309974,21.442057665800235,4.045296134199768,2.639504553038378,56.596408835391166,6.013165490368158,0.8169140480000001,1,0,temperate,low,low,high,high,0,0,1
41,134,197,43.50633155,85.31245783,6.564148328,74.03030056,grapes,0.12349397590361445,0.3037037037037037,0.20707070707070707,0.6767676767676768,372,78.47929663293371,0.5281501340482574,37.116320756973735,6.390010793026264,1.7015983173603153,63.157068946672254,8.631615358426506,0.4358516720000001,0,0,tropical,low,medium,high,high,0,0,1
46,139,206,12.65561959,84.29685443,5.676252594,74.10225057,grapes,0.1329479768786127,0.32857142857142857,0.2222222222222222,0.6714975845410628,391,80.35131195776043,0.5255102040816326,10.668289222996863,1.9873303670031377,5.855284290352156,62.46586629234674,2.6818758562883653,1.3237474059999998,1,0,cool,low,medium,high,high,0,0,0
24,144,196,14.21499634,87.71903507,5.870436405,65.80006004,grapes,0.07038123167155426,0.16551724137931034,0.1218274111675127,0.7309644670050761,364,88.21186617078982,0.536986301369863,12.469257624683816,1.7457387153161832,4.628918535479553,57.71917774256866,2.653095930695116,1.1295635949999996,1,0,cool,low,low,high,high,0,0,0
48,136,197,38.33905328,87.49188109,5.951952235,73.67984885,grapes,0.1437125748502994,0.35036496350364965,0.24242424242424243,0.6868686868686869,381,74.90660852021001,0.5157068062827225,33.54355890676935,4.795494373230652,1.921796250728912,64.46388574313373,6.508556203736909,1.0480477649999997,1,0,tropical,low,medium,high,high,0,0,1
49,125,200,28.01430896,85.09080576,6.505053902,66.05911698,grapes,0.15030674846625766,0.3888888888888889,0.24378109452736318,0.6218905472636815,374,75.5005518743627,0.5333333333333333,23.837601222159876,4.176707737840125,2.3580491339023197,56.21023491622297,6.322681756561569,0.4949460979999998,0,0,temperate,low,medium,high,high,0,0,1
49,136,203,26.29587436,84.74230587,6.150967396,69.706113,grapes,0.14411764705882352,0.35766423357664234,0.24019607843137256,0.6666666666666666,388,77.21614684334705,0.5218508997429306,22.283730281342105,4.012144078657896,2.650838380412767,59.07056748854783,5.755799464328037,0.8490326039999996,1,0,temperate,low,medium,high,high,0,0,1
38,146,204,31.74935122,87.90073935,6.067931523,66.48490371,grapes,0.10826210826210826,0.2585034013605442,0.18536585365853658,0.7121951219512195,388,84.24567249024328,0.5244215938303342,27.907914461208243,3.8414367587917564,2.0940555052387615,58.440721917225574,5.777908283582226,0.9320684769999996,1,0,tropical,low,low,high,high,0,0,1
41,125,200,42.12699732,85.3162159,6.313707097,74.08101744,grapes,0.12576687116564417,0.3253968253968254,0.20398009950248755,0.6218905472636815,366,79.54244150137711,0.5449591280653951,35.94115998571842,6.185837334281584,1.7585164420163804,63.20312078002706,8.350097701198074,0.686292903,1,0,tropical,low,medium,high,high,0,0,1
15,144,206,18.90217518,87.0754859,6.502478169,69.8671263,grapes,0.042735042735042736,0.10344827586206896,0.07246376811594203,0.6956521739130435,365,97.43886972524534,0.5628415300546448,16.459160883654203,2.4430142963457997,3.6962479521364795,60.83713971009169,3.4966577641333445,0.49752183100000025,0,0,temperate,low,low,high,high,0,0,0
17,124,197,25.75146907,86.79716499,6.23527242,69.81855775,grapes,0.052795031055900624,0.136,0.08585858585858586,0.6262626262626263,338,90.53360333783988,0.5811209439528023,22.351545096036716,3.3999239739632814,2.711245620986236,60.600528763905935,4.869656554833778,0.7647275799999997,1,0,temperate,low,low,high,high,0,0,1
43,137,203,16.38612412,84.10196983,5.978943116,74.82144653,grapes,0.12609970674486803,0.3115942028985507,0.2107843137254902,0.6715686274509803,383,80.4072965179985,0.5286458333333334,13.781053163708755,2.605070956291247,4.566146697172705,62.92631038703019,3.481716910199981,1.021056884,1,0,temperate,low,medium,high,high,0,0,0
44,139,200,23.29889418,84.57689685,6.592741338,69.39630398,grapes,0.12941176470588237,0.3142857142857143,0.21890547263681592,0.6915422885572139,383,78.61509609059404,0.5208333333333334,19.705481697809255,3.5934124821907476,2.978523506045642,58.69324043487704,5.178103553218581,0.40725866200000027,0,0,temperate,low,medium,high,high,0,0,1
25,149,200,28.80038582,84.80680872,6.132585352,69.30927185,grapes,0.07142857142857142,0.16666666666666666,0.12437810945273632,0.7412935323383084,374,90.00185183280027,0.5333333333333333,24.424688112989408,4.375697707010595,2.4065396999601725,58.778981603054305,6.313293431332729,0.8674146479999996,1,0,temperate,low,low,high,high,0,0,1
17,140,202,44.57195206,86.33224149,5.777533672,74.19664838,grapes,0.04956268221574344,0.12056737588652482,0.08374384236453201,0.6896551724137931,359,94.16120928138791,0.5611111111111111,38.47996528924623,6.09198677075377,1.664648841947085,64.05562965690778,8.210595631696874,1.2224663280000003,1,0,tropical,low,low,high,high,0,0,1
34,133,196,19.24574547,85.23597689,5.950589637,72.37127689,grapes,0.10303030303030303,0.2537313432835821,0.17258883248730963,0.6751269035532995,363,81.6639455328972,0.5384615384615384,16.40429916111742,2.841446308882577,3.7603779496518515,61.68636484495832,3.926207234399643,1.0494103629999998,1,0,temperate,low,low,high,high,0,0,0
25,134,202,31.15876133,86.93047586,5.852867292,68.8503047,grapes,0.07418397626112759,0.18518518518518517,0.12315270935960591,0.6600985221674877,361,89.28792378218532,0.5580110497237569,27.08645949625067,4.072301833749335,2.2096611598520175,59.851897506769944,5.914718680612222,1.147132708,1,0,tropical,low,low,high,high,0,0,1
48,133,204,36.79647055,87.34312446,6.039916588,71.03001556,grapes,0.14201183431952663,0.3582089552238806,0.23414634146341465,0.6487804878048781,385,78.10463067791393,0.5284974093264249,32.13918706937375,4.657283480626255,1.9303486040456668,62.039834894528155,6.556782289723962,0.9600834120000004,1,0,tropical,low,medium,high,high,0,0,1
47,139,204,44.25633742,86.93772102,6.637704309,69.92107482,grapes,0.13662790697674418,0.3357142857142857,0.22926829268292684,0.6780487804878049,390,78.88599368709251,0.5217391304347826,38.475451159869465,5.780886260130535,1.579911011533498,60.787788961197066,8.267730830815244,0.3622956909999999,0,0,tropical,low,medium,high,high,0,0,1
42,124,206,37.58009344,86.38235333,5.717357143,69.71518491,grapes,0.1268882175226586,0.336,0.2028985507246377,0.5990338164251208,372,82.0,0.5522788203753352,32.46256909708495,5.117524342915048,1.855109408424079,60.22161735361905,7.340616466156695,1.282642857,1,0,tropical,low,medium,high,high,0,0,1
44,129,205,21.0246196,84.15976566,6.290974042,73.69529586,grapes,0.13134328358208955,0.3384615384615385,0.21359223300970873,0.6262135922330098,378,80.54191455385202,0.5408970976253298,17.69427058626643,3.33034901373357,3.505190451103334,62.02178829821969,4.519079508222996,0.7090259579999998,1,0,temperate,low,medium,high,high,0,0,1
10,136,201,17.41802497,87.08983568,5.789368007,66.57462809,grapes,0.029585798816568046,0.072992700729927,0.04950495049504951,0.6732673267326733,347,97.1099033741324,0.5775862068965517,15.169329325074369,2.248695644925632,3.822168598602026,57.979734208152124,3.3777066570851826,1.2106319929999998,1,0,temperate,low,low,high,high,0,0,0
48,144,204,22.59736856,84.66569158,6.540372183,69.27779761,grapes,0.13753581661891118,0.3310344827586207,0.23414634146341465,0.7024390243902439,396,78.689262291624,0.5138539042821159,19.132218370205486,3.4651501897945125,3.065746236162641,58.65452645789921,5.001819210970892,0.4596278170000003,0,0,temperate,low,medium,high,high,0,0,1
37,149,203,20.55231465,87.04949831,6.678852885,66.83113717,grapes,0.1048158640226629,0.24666666666666667,0.18137254901960784,0.7303921568627451,389,84.67191584777879,0.5205128205128206,17.89068679391763,2.661627856082367,3.2517572014692764,58.17616962135294,3.9826164401660837,0.3211471149999996,0,0,temperate,low,low,high,high,0,0,1
15,132,201,27.78050004,86.70704305,6.01391076,70.31782647,grapes,0.04491017964071856,0.11278195488721804,0.07425742574257425,0.6534653465346535,348,94.02659198333204,0.5759312320916905,24.087650129188063,3.6928499108119337,2.5311936922932365,60.97050806916719,5.251655371326686,0.9860892400000001,1,0,temperate,low,low,high,high,0,0,1
15,143,200,27.47101976,85.70227418,6.479728373,74.10919422,grapes,0.0436046511627907,0.10416666666666667,0.07462686567164178,0.7114427860696517,358,94.74351341032975,0.5571030640668524,23.54328867475718,3.9277310852428213,2.6977227226165414,63.513264823013124,5.299924154596781,0.5202716269999996,1,0,temperate,low,low,high,high,0,0,1
38,126,197,44.88506338,85.21374973,5.807478335,73.06862952,grapes,0.11728395061728394,0.2992125984251969,0.1919191919191919,0.6363636363636364,361,79.65132348764416,0.5441988950276243,38.24824557478508,6.6368178052149185,1.6279052321124294,62.264519090313705,9.082992042978335,1.1925216650000001,1,0,tropical,low,low,high,high,0,0,1
46,148,198,11.97323867,84.84885203,6.608022635,66.34234944,grapes,0.13256484149855907,0.3087248322147651,0.23115577889447236,0.7437185929648241,392,77.4682730757136,0.5038167938931297,10.15915556230704,1.8140831076929598,5.540885909693472,56.29072190957114,2.7344269881994694,0.3919773649999998,0,0,cool,low,medium,high,high,0,0,0
47,124,198,18.77189767,87.09438467,6.513434249,73.77063744,grapes,0.14551083591331268,0.376,0.23618090452261306,0.6231155778894473,369,75.50496672405067,0.5351351351351351,16.349268766568567,2.4226289034314337,3.929844426858097,64.25008274550464,3.284001585863799,0.48656575099999966,0,0,temperate,low,medium,high,high,0,0,0
47,145,199,13.97216423,84.29712893,5.929720264,70.75633584,grapes,0.13623188405797101,0.3219178082191781,0.235,0.725,391,77.05409355338192,0.5076530612244898,11.778133295274442,2.1940309347255584,5.06409276868341,59.6455596491886,3.100826107907679,1.0702797359999998,1,0,cool,low,medium,high,high,0,0,0
23,125,204,10.40516964,87.93503921,6.343450088,74.46411148,grapes,0.0696969696969697,0.18253968253968253,0.11219512195121951,0.6097560975609756,352,90.74322747915315,0.5779036827195467,9.149790002801018,1.2553796371989843,7.156453383877746,65.48004562731612,1.6858854718707836,0.656549912,1,0,cool,low,low,high,high,0,0,0
15,129,205,29.87445279,87.07925557,5.905546001,69.92092839,grapes,0.04477611940298507,0.11538461538461539,0.07281553398058252,0.6262135922330098,349,95.63123618009617,0.5857142857142857,26.014451095143095,3.8600016948569045,2.340492355843416,60.886623929644784,5.520524088763325,1.0944539989999997,1,0,temperate,low,low,high,high,0,0,1
41,142,198,10.20307653,84.76768329,6.085986067,69.44115171,grapes,0.12023460410557185,0.2867132867132867,0.20603015075376885,0.7135678391959799,381,79.56758133813042,0.518324607329843,8.648911598786722,1.554164931213279,6.805903249458425,58.86365555446121,2.238103621471861,0.9140139329999997,1,0,cool,low,medium,high,high,0,0,0
20,128,205,14.36997829,84.06965664,6.55197534,71.40043037,grapes,0.059880239520958084,0.15503875968992248,0.0970873786407767,0.6213592233009708,353,92.93187468965282,0.5790960451977402,12.080791407645545,2.2891868823544557,4.968722215793966,60.02609665154128,3.2061247677245004,0.44802465999999974,0,0,cool,low,low,high,high,0,0,0
32,142,201,10.54082961,84.23763303,6.144339989,68.42802444,grapes,0.09302325581395349,0.22377622377622378,0.15841584158415842,0.7029702970297029,375,85.77295611088614,0.5345744680851063,8.87934536518938,1.66148424481062,6.491711465963067,57.64214811744591,2.4280757166494924,0.8556600110000003,1,0,cool,low,low,high,high,0,0,0
49,147,202,26.72064061,86.86470086,6.671060455,66.70016285,grapes,0.14,0.3310810810810811,0.2413793103448276,0.7241379310344828,398,77.50053763254377,0.506265664160401,23.21080453375218,3.509836076247821,2.4962037334179015,57.93889693278535,5.262110205249403,0.3289395449999999,0,0,temperate,low,medium,high,high,0,0,1
15,146,203,29.14367885,87.09302013,6.411279226,70.42508897,grapes,0.04285714285714286,0.10204081632653061,0.07352941176470588,0.7156862745098039,364,96.39674959942027,0.5561643835616439,25.382110087453054,3.761568762546948,2.416479035899066,61.335336913212515,5.341233951652256,0.5887207739999996,1,0,temperate,low,low,high,high,0,0,1
46,128,196,20.01626612,87.65350566,6.396226099,66.5964488,grapes,0.14153846153846153,0.35658914728682173,0.233502538071066,0.649746192893401,370,75.10880995817557,0.5283018867924528,17.544958956414863,2.471307163585139,3.327116476207202,58.374122018267,3.7108692852480427,0.6037739010000003,1,0,temperate,low,medium,high,high,0,0,1
44,138,205,10.64642412,86.67895932,6.016372505,66.00817551,grapes,0.12790697674418605,0.31654676258992803,0.21359223300970873,0.6699029126213593,387,80.876448982383,0.5283505154639175,9.22820963200947,1.4182144879905316,6.200032495981382,57.21519959818711,2.148543687252312,0.9836274950000004,1,0,cool,low,medium,high,high,0,0,0
128,29,52,28.32643334,84.96867142,6.472332879,53.65742581,watermelon,1.5609756097560976,4.266666666666667,2.4150943396226414,0.5471698113207547,209,51.81055233572919,0.6095238095238096,24.068594069669935,4.257839270330067,1.8942528050020997,45.59200182892918,7.935228360389485,0.5276671210000003,1,0,temperate,low,high,low,medium,0,0,1
128,23,56,26.95094645,87.61852794,7.022809224,46.87420883,watermelon,1.6,5.333333333333333,2.245614035087719,0.40350877192982454,207,53.693575034635195,0.6153846153846154,23.614022545387687,3.33692390461231,1.7392416595447615,41.0704917603675,7.11889115123932,0.022809224000000405,0,0,temperate,low,high,low,medium,0,0,1
114,34,51,27.07051534,85.8640394,6.567487112,57.04147057,watermelon,1.3255813953488371,3.257142857142857,2.1923076923076925,0.6538461538461539,199,42.14656965084268,0.57,23.243837957320643,3.826677382679357,2.107143874195636,48.97811076456421,6.7085882331580935,0.43251288799999976,0,0,temperate,low,high,low,medium,0,0,1
123,12,51,26.47855458,92.72409635,6.77903557,57.95826144,watermelon,1.921875,9.461538461538462,2.3653846153846154,0.23076923076923078,186,56.31163290120435,0.6577540106951871,24.55200046084654,1.9265541191534632,2.1888755772106046,53.7412741804105,3.3240371109956177,0.22096443000000043,0,0,temperate,low,high,low,medium,0,0,1
102,26,53,28.44852518,85.39191405,7.140721918,41.87540028,watermelon,1.275,3.7777777777777777,1.8888888888888888,0.48148148148148145,181,38.52704677669096,0.5604395604395604,24.292740170198208,4.155785009801793,1.471970867208238,35.75820581519106,9.924167845594605,0.14072191799999967,0,0,temperate,low,high,low,medium,0,0,1
89,30,56,26.25183543,93.4387356,6.324302191,49.11618732,watermelon,1.0229885057471264,2.870967741935484,1.5614035087719298,0.5263157894736842,175,29.56912804486012,0.5056818181818182,24.529383097584823,1.7224523324151766,1.8709620304823007,45.89354440673553,3.5068934019514133,0.6756978089999999,1,0,temperate,low,high,low,medium,0,0,1
94,31,46,27.896372,93.16499399,6.661108724,57.79652846,watermelon,1.205128205128205,2.9375,2.0,0.6595744680851063,171,32.90896534380867,0.5465116279069767,25.989653297228042,1.9067187027719574,2.07182957196011,53.84613226618763,3.2990194282889593,0.338891276,0,0,temperate,low,high,low,medium,0,0,1
94,26,54,27.78291635,94.25930492,7.054955855,59.46338556,watermelon,1.1604938271604939,3.4814814814814814,1.709090909090909,0.4727272727272727,174,34.17601498127012,0.5371428571428571,26.18798383801504,1.594932511984964,2.140285951658203,56.04977391075565,2.6822093914845104,0.05495585500000022,0,0,temperate,low,high,low,medium,0,0,1
91,26,46,28.05901676,89.61609347,6.707562098,54.60159289,watermelon,1.2465753424657535,3.3703703703703702,1.9361702127659575,0.5531914893617021,163,33.291640592396966,0.5548780487804879,25.14539468640456,2.9136220735954357,1.945955318286071,48.93181452041127,5.336148488314616,0.29243790199999964,0,0,temperate,low,high,low,medium,0,0,1
127,17,55,26.12203702,94.30652734,6.220772168,44.07843475,watermelon,1.7397260273972603,7.055555555555555,2.267857142857143,0.30357142857142855,199,55.868894148115494,0.635,24.63478598403122,1.487251035968778,1.687404191191212,41.56884111855281,3.3741012910372867,0.7792278320000001,1,0,temperate,low,high,low,medium,0,0,1
92,29,54,28.34638953,84.04912111,6.239428019,57.72799157,watermelon,1.0952380952380953,3.066666666666667,1.6727272727272726,0.5272727272727272,175,31.722757341273685,0.5227272727272727,23.82489126638206,4.52149826361794,2.0365200834097195,48.519869549039896,7.832419144766619,0.760571981,1,0,temperate,low,high,low,medium,0,0,1
95,19,48,25.72660709,88.39327102,6.616615725,53.78929956,watermelon,1.3970588235294117,4.75,1.9387755102040816,0.3877551020408163,162,38.353617821530214,0.5828220858895705,22.74058952931424,2.986017560685765,2.0908042545924386,47.54612133983047,5.551322633147455,0.38338427500000005,0,0,temperate,low,high,low,medium,0,0,1
110,14,48,27.33012137,87.48477545,7.145107611,57.57343233,watermelon,1.746031746031746,7.333333333333333,2.2448979591836733,0.2857142857142857,172,48.67579823005816,0.6358381502890174,23.909695310756966,3.420426059243036,2.106592632742487,50.36798799275821,5.940979929141279,0.14510761100000025,0,0,temperate,low,high,low,medium,0,0,1
128,13,51,28.61769225,88.11556971,6.438825261,40.794305,watermelon,1.9692307692307693,9.142857142857142,2.4615384615384617,0.25,192,58.59180830116101,0.6632124352331606,25.216642563942017,3.401049686057982,1.4254924765989823,35.94613425998502,8.33706980927358,0.5611747390000001,1,0,temperate,low,high,low,medium,0,0,1
113,21,47,27.5130628,84.24121416,6.375716389,43.08961827,watermelon,1.6376811594202898,5.136363636363637,2.3541666666666665,0.4375,181,47.42713709821976,0.6208791208791209,23.17733815532329,4.3357246446767075,1.5661512708792278,36.29921760755719,10.062109665277172,0.6242836110000001,1,0,temperate,low,high,low,medium,0,0,1
104,16,52,27.5683816,88.38133458,6.882054903,44.22066914,watermelon,1.5072463768115942,6.117647058823529,1.9622641509433962,0.3018867924528302,172,44.24176006143215,0.6011560693641619,24.365303580187156,3.203078019812842,1.6040357312813749,39.08281754613821,7.243395638523896,0.11794509699999978,0,0,temperate,low,high,low,medium,0,0,1
111,18,53,28.67054159,94.13055993,6.706082707,57.74091817,watermelon,1.5416666666666667,5.842105263157895,2.0555555555555554,0.3333333333333333,182,46.97162263892246,0.6065573770491803,26.987741333630524,1.682800256369474,2.0139458471248224,54.35184958214411,2.914398159404042,0.2939172929999998,0,0,temperate,low,high,low,medium,0,0,1
118,25,56,26.64349241,94.22200386,6.973386431,57.44942094,watermelon,1.4390243902439024,4.538461538461538,2.0701754385964914,0.43859649122807015,199,47.353282181210346,0.59,25.10403244698901,1.5394599630109929,2.1562271212777544,54.12999561563445,2.6796788162909424,0.026613569000000226,0,0,temperate,low,high,low,medium,0,0,1
90,22,51,28.68403173,92.64018703,6.622681715,58.79889057,watermelon,1.2162162162162162,3.9130434782608696,1.7307692307692308,0.4230769230769231,163,34.122328955294556,0.5487804878048781,26.572940642416548,2.1110910875834534,2.0498823569666995,54.47140219561304,3.59035870765317,0.3773182850000003,0,0,temperate,low,high,low,medium,0,0,1
112,21,52,26.86972395,84.02752402,6.396184995,44.20656987,watermelon,1.5135135135135136,5.090909090909091,2.1132075471698113,0.39622641509433965,185,46.26373669877233,0.6021505376344086,22.577963746193944,4.2917602038060565,1.6452186093262786,37.145686115932335,9.708421658651654,0.6038150050000004,1,0,temperate,low,high,low,medium,0,0,1
114,18,51,28.04992556,92.07281811,6.611623759,59.65590798,watermelon,1.6285714285714286,6.0,2.1923076923076925,0.34615384615384615,183,48.774993593028796,0.6195652173913043,25.826356940849195,2.223568619150801,2.1267759820750127,54.92687564629438,3.727323402564362,0.38837624099999957,0,0,temperate,low,high,low,medium,0,0,1
106,12,53,26.65404518,91.32049548,6.424997588,49.48575692,watermelon,1.606060606060606,8.153846153846153,1.962962962962963,0.2222222222222222,171,47.12748667179272,0.6162790697674418,24.340606123839063,2.3134390561609406,1.8565946214097322,45.19063841137239,4.674959422972773,0.5750024119999999,1,0,temperate,low,high,low,medium,0,0,1
129,23,50,27.60010299,88.48172236,6.965345778,56.45229202,watermelon,1.7432432432432432,5.375,2.5294117647058822,0.45098039215686275,202,55.08478313775351,0.6354679802955665,24.42104649868586,3.1790564913141397,2.0453652669504043,49.94996029099284,5.631403752726034,0.034654222000000345,0,0,temperate,low,high,low,medium,0,0,1
104,20,56,27.03816337,91.9280786,6.811233439,40.12650421,watermelon,1.3506493506493507,4.9523809523809526,1.8245614035087718,0.3508771929824561,180,42.14261501141095,0.574585635359116,24.85566407477001,2.1824992952299893,1.4840691529559318,36.88752432960111,5.439046680488266,0.18876656100000044,0,0,temperate,low,high,low,medium,0,0,1
92,33,53,27.56750882,91.97276844,6.905829531,46.05122728,watermelon,1.0574712643678161,2.7058823529411766,1.7037037037037037,0.6111111111111112,178,30.0055550412475,0.5139664804469274,25.354601051695177,2.212907768304825,1.6704892553290929,42.3545886300125,4.805317684260476,0.09417046899999981,0,0,temperate,low,high,low,medium,0,0,1
92,13,46,27.66467448,93.58822163,6.231098189,46.85176955,watermelon,1.5333333333333334,6.571428571428571,1.9574468085106382,0.2765957446808511,151,39.67786956646404,0.6052631578947368,25.89087686556045,1.773797614439548,1.6935594013177777,43.84773792403085,3.785977843476241,0.7689018110000001,1,0,temperate,low,high,low,medium,0,0,1
100,25,51,26.03875158,85.51231881,6.964891121,48.32113628,watermelon,1.2987012987012987,3.8461538461538463,1.9230769230769231,0.4807692307692308,176,38.083242158898884,0.5649717514124294,22.266340265233513,3.772411314766489,1.8557393633692787,41.320524108368176,7.806959035290486,0.03510887900000004,0,0,temperate,low,high,low,medium,0,0,1
125,9,55,27.15233373,85.04279183,6.853606868,57.23028471,watermelon,1.9230769230769231,12.5,2.232142857142857,0.16071428571428573,189,58.412327466040935,0.6578947368421053,23.091102650990774,4.061231079009226,2.1077482797277036,48.67023188964162,7.096297178300769,0.14639313200000004,0,0,temperate,low,high,low,medium,0,0,1
121,32,55,26.60121271,89.30584491,6.940171463,55.29563514,watermelon,1.375,3.6666666666666665,2.1607142857142856,0.5714285714285714,208,46.1988455844227,0.5789473684210527,23.756437766971807,2.844774943028191,2.078688507280464,49.382234160127865,5.144664557746123,0.05982853699999957,0,0,temperate,low,high,low,medium,0,0,1
97,33,52,26.44917456,93.39296752,6.278560635,48.45978627,watermelon,1.127906976744186,2.8529411764705883,1.830188679245283,0.6226415094339622,182,32.86842456421258,0.5300546448087432,24.7016690061289,1.7475055538710973,1.8321852033631103,45.25803245140252,3.6060942244661227,0.7214393650000002,1,0,temperate,low,high,low,medium,0,0,1
127,19,46,25.91000405,88.41605842,6.734146547,48.01138482,watermelon,1.9242424242424243,6.35,2.702127659574468,0.40425531914893614,192,56.20498198558558,0.6580310880829016,22.908604317472367,3.0013997325276347,1.8530056856552286,42.44977405070222,6.251433371022758,0.2658534530000001,0,0,temperate,low,high,low,medium,0,0,1
101,25,49,27.62410693,86.14541775,6.568749936,54.82963379,watermelon,1.3466666666666667,3.8846153846153846,2.02,0.5,175,38.85013942488924,0.5738636363636364,23.7969023145552,3.827204615444802,1.9848472904097612,47.23321707919065,6.980175410441679,0.4312500640000003,0,0,temperate,low,high,low,medium,0,0,1
115,18,46,26.183098,88.3720974,6.609522107,57.26773002,watermelon,1.7692307692307692,6.052631578947368,2.4468085106382977,0.3829787234042553,179,49.92327446525651,0.6388888888888888,23.138552866897452,3.0445451331025475,2.1872022180110235,50.60869415204345,5.316336324207857,0.3904778929999999,0,0,temperate,low,high,low,medium,0,0,1
108,9,48,25.81994333,89.08719304,6.848559581,51.19470197,watermelon,1.8620689655172413,10.8,2.204081632653061,0.1836734693877551,165,49.86983055916673,0.6506024096385542,23.002262757215707,2.8176805727842953,1.9827581073935685,45.60792297026658,5.503851891618494,0.15144041900000005,0,0,temperate,low,high,low,medium,0,0,1
107,12,52,28.01190065,90.84870983,6.447116029,49.43050977,watermelon,1.646153846153846,8.23076923076923,2.018867924528302,0.22641509433962265,171,47.69696007084728,0.622093023255814,25.448450339386387,2.5634503106136153,1.7646253421936222,44.906980388437105,5.1859677809137334,0.552883971,1,0,temperate,low,high,low,medium,0,0,1
117,26,47,28.00905531,91.06599653,6.304803616,53.33484977,watermelon,1.5810810810810811,4.333333333333333,2.4375,0.5416666666666666,190,47.64801499887832,0.612565445026178,25.506725336690383,2.5023299733096174,1.9042002373767313,48.569912440828915,4.691735298966077,0.695196384,1,0,temperate,low,high,low,medium,0,0,1
128,11,56,27.86138459,88.86972969,6.212367216,44.3993381,watermelon,1.8823529411764706,10.666666666666666,2.245614035087719,0.19298245614035087,195,59.016946718718,0.6530612244897959,24.760337173024315,3.1010474169756854,1.593579743195383,39.457571753619185,6.984445150941756,0.7876327840000004,1,0,temperate,low,high,low,medium,0,0,1
